"“Shisma” coastline is to be found in the Department ,
of Elounda, Agios Nikolaos, Lasithiou, Crete, ,
Greece. The Authority responsible for the coastline ,
is K.EP.AN.EL. (The Local Authority for ,
Development in Elounda).  The beach is to be found ,
within the housing area of Shisma close by the ,
village square.  Access to the beach is by car or ,
by foot and there are access ramps for people ,
with Special Needs. The beach is 300m long and ,
150m wide and is covered in sand. At the South ,
end of the beach is a parking area for coaches ,
that bring visitors to Elounda from other parts of ,
the island.  At the North end of the beach there is a ,
jetty where visitors to the beach may park their ,
private or rented cars and where the centre for ,
Water sports is situated.  Facilities include canoe, ,
windsurfing and water-ski. Across the Southwest ,
side of the beach there is a small green area ,
planted with eucalyptus, palm and diandes trees. ,
By the Southwest side of the beach runs the local ,
road from Elounda to Plaka along which are a ,
variety of Apartments, Hotels, Tavernas and Café ,
bars. During of the summer Municipality –,
K.EP.AN.EL. – Organize environmental activities. ,
Information about these activities is available from ,
the Municipality Tourist Information Office.",,"Schisma, Beach located in Lasithi",,Schisma,Lasithi
"“Poros 2” is a sandy beach located in Elounda,
Beach (next to sister hotel, Elounda Bay Palace), a,
luxury resort on the northeastern coast of the,
island of Crete. The resort organizes, yearly,,
environmental training activities such as seminars,,
lectures, clean up drawing and photo competitions.,
The size of the beach is lengthwise approximately,
500m and widthwise approximately 200m and the,
nearby natural surroundings are filled with,
seasonal plants and flowers, as well as, natural,
trees and plants common in the area. Additionally,,
the beach facilities include water sports. For,
more information on how to reach “Poros 2”,,
please contact us by telephone or fax or visit our,
website www.eloundabeach.gr",,"Poros 2, Beach located in Lasithi",,Poros2,Lasithi
"Type of the beach: Urban beach with sand and ,
pebbles.Description of the environmental education ,
facilities: Conferences, seminars, clean ,
ups.Facilities: Rent a car, bikes, ,
bicycles.Description of the location of the beach: ,
hotels, rent rooms, apartments.Description of how ,
to get to the beach: It’s 100 m from the center of ,
the town the way to Vai.Description of nearby ,
natural areas:Length and width: 350 m.  8 m.Type ,
of trees and bushes: Pinus brutia, platans, poplar ,
trees, the famous palm- grove Vai (Phoenix ,
Theofrasti), laurels, Sarcopoterium Spinosum, ,
Genista axanthoclada, Thymus capitalus, Ebenus ,
cretica,  wild olive trees, evergreen oaks, lentisks, ,
wild carob trees.Type of fauna: a. Birds: Falcon ,
(Falco Elaeonorae), Falco peregrinus, Falco ,
biarmicus, Calonenectris diomedea, Puffinus ,
yelcouan, Larus auduinii, Gypaetus barbatus, ,
Aquila chrysaetos, Gyps fulvus.b. mammals: ,
Acomys minous, Martes foina, Meles meles. At the ,
sea : Monachus monachus, Stenella coeruleoalba, ,
Caretta caretta.c. Reptiles: Chalcides occelatus, ,
Lacerta trilineata, Telescopus fallax, Colluber ,
gemonensis, Oxychilus aegopinoides.Type of flora: ,
Anthemis filicaulis, A. tomantella, Thymbra ,
calostachys, Asperoula crassula, Tulipa cretica, ,
Erysimum creticus, Petromarula pinnata, ,
Campanula pelviformis.",,"Siteia 1/Galliko, Beach located in Lasithi",,Siteia1Galliko,Lasithi
,,"Plaka, Beach located in Lasithi",,Plaka,Lasithi
,,"Ammoudara 5, Beach located in Irakleio",,AMMOUDARA5,Irakleio
,,"Ammoudara 4, Beach located in Irakleio",,Ammoudara4,Irakleio
"“Poros 1” is a sandy beach located in Elounda Bay ,
Palace (next to sister hotel, Elounda Beach), a ,
luxury resort on the northeastern coast of the ,
island of Crete.  The resort organizes, yearly, ,
environmental training activities such as seminars, ,
lectures, clean up drawing and photo competitions. ,
The size of the beach is lengthwise approximately ,
200m and widthwise approximately 100m and the ,
nearby natural surroundings are filled with ,
seasonal plants and flowers, as well as, natural ,
trees and plants common in the area. Additionally, ,
the beach facilities include water sports.   For ,
more information on how to reach “Poros 1”, ,
please contact us by telephone or fax or visit our ,
website www.eloundabay.gr",,"Poros 1, Beach located in Lasithi",,Poros1,Lasithi
,,"Voulisma, Beach located in Lasithi",,Voulisma,Lasithi
"When visiting Crete, after passing from Ag. ,
Nikolaos heading to the south coast of the island, ,
you meet Ierapetra town. Taking then direction ,
towards East and after 25 kilometres you come to ,
a small fishing village called Makrigialos. A village ,
which has become very famous due to its natural ,
beauties. An attractive long sea shore in one side ,
and remarkable high mountains, close to the sea, ,
on the other. A harmonious contrast. Inside this ,
landscape Sunwing Resort is located. It surrounds ,
two sandy beaches with crystal clear shallow ,
waters. Those beaches  are 350 meters long and ,
20-50 meters wide. Lilly of the sand is spread on ,
the beach and on the edges a number of a type of ,
pine tree colouring the landscape with green ,
colour.The access to the beach is through the ,
hotel premises, using the ramps, the paths and the ,
staircases following the direction signs. The beach ,
is well organised offering a great variety of sea ,
sports, sunbeds and umbrellas as well as light ,
food and drinks.Opposite the hotel and on the way ,
down to the village, with the picturesque harbour, ,
there is a great deal of taverns, bars, coffee ,
shops, shops, car and bike rentals and a number ,
of small Hotels and Rooms for rent.In close co-,
operation with the Community and the Schools ,
every year a number of environmental education ,
activities take place, in order to preserve and ,
extend further it natural beauties as well as ,
improving the sensitiveness of the inhabitants. Like ,
seminars, lectures, drawing and photo ,
competitions, planting of pine trees and flowers ,
and cleaning of the sandy beaches and the ,
surrounded areas. It is an ideal place for those ,
looking for a quiet relaxing holiday, bur with the ,
facilities offered by a large resort.More information ,
can be found in makrigialos @sunwing.net",,"Makrygialos/Lagoufa, Beach located in Lasithi",,MakrygialosLagoufa,Lasithi
,,"Limanaki, Beach located in Lasithi",,LIMANAKI,Lasithi
,,"Kouremenos, Beach located in Lasithi",,Kouremenos,Lasithi
"Type of Beach: Beach with sand, pebblesUrban ,
Beach.Description of the environmental education ,
facilities : Clean up, Drawing and photo ,
competition.Facilities:Sport facilities : ÍïRent a car : ,
NoRent a bikes : NoRent a bicycles : NoDescription ,
of the location of the beach:Hotels : YesRent ,
rooms : YesDescription of nearby natural areas-,
Length of the Beach : 50m    - Width : 20mType of ,
Trees : Saline trees-Type of fauna : Seagulls, ,
Sparrows, Blackbirds, ChaffichesSkylarks, ,
Thrushes.Description of how to get to the ,
beach:The safe access on the beach is doing ,
through ramps-wooden Courses.",,"Kitroplateia, Beach located in Lasithi",,Kitroplateia,Lasithi
,,"Kato Zakros, Beach located in Lasithi",,KATOZAKROS,Lasithi
,,"Katharades 1, Beach located in Lasithi",,Katharades1,Lasithi
,,"Koutsounari 2, Beach located in Lasithi",,Koutsounari2,Lasithi
"
A luxury family resort spread along the endless,
stretch golden beach of 750 meters, in the,
unexplored West Peloponnese. 13 km from the,
town of Pyrgos, 50 km from the Araxos,
International Airport and 3.5hrs drive from,
Athens.Sports & Recreation is available every,
where in the hotel. Water sports center offering,
the opportunity to guests to: canoeing,,
windsurfing, pedal boats, banana-rides, ringos. 10,
Tennis courts, 1 volley ball, 1 basketball court, 1,
football field, mini-golf, 25 swimming pools, athletic,
activities programmes under the professional,
guidance.It is important to mention that at the hotel,
complex have taken place numerous of,
environmental educational activities, such us,
conferences, seminars, lectures, clean up,,
drawing competitions, photo competitions,,
recycling of paper, glass and ink. Olympian Village,
hosted the 2nd Eco-cultural Festival of Aldemar,
hotels. Some of the subjects were : Are sea turtles,
in danger ?, WWF-Awakening everyone’s,
conscience…., Binscapes-photo exhibition etc.Ilia,
is situated in the western part of the Peloponnese,,
scattered with mountain villages, vineyards, olive,
groves, orange trees and ends to the sea…its,
coastlines boast 750meters long and 30 meters,
width of fine white sand blend with clear, azure,
waters, accessible to every citizen and visitor,
through the public road. Link to our site:,
www.aldemarhotels.com",,"Skafidia, Beach located in Ileia",,Skafidia,Ileia
"The Palm forest of VAI  is about 6 km  from ,
Palekastro. Is has a sandy beach with length 200 ,
m and wade 40 m . It’s a place where you can ,
swim, make water sports and diving.The palm ,
forest is situated in an area with ecological interest ,
and its near the beautiful beaches of Hiona, ,
Maridati and Kouremenos. In Kouremenos and to ,
the villages of Palekastro and Agathias there are ,
many hotels and rooms which can accommodate ,
the visitors.The flora of the area is very interesting ,
with many kind of plants. The unique kind of palm ,
tree “theofrastos” there is only in the palm ,
forest.You can go to Vai by car or by bus  from ,
Sitia which is about 26 km .",,"Vai/Finikodasos, Beach located in Lasithi",,VaiFinikodasos,Lasithi
,,"Karavostasi, Beach located in Lasithi",,Karavostasi,Lasithi
 ,,"Elounda 1, Beach located in Lasithi",,Elounda1,Lasithi
"
,
,
,
,
,
,
,         



",,"Elounda Pigaidakia, Beach located in Lasithi",,Elounda Pigaidakia,Lasithi
,,"Ierapetra 2/ Dimotiki, Beach located in Lasithi",,Ierapetra2Dimotiki,Lasithi
,,"Chiona, Beach located in Lasithi",,Chiona,Lasithi
,,"Chiona, Beach located in Lasithi",,Chiona,Lasithi
"Type of Beach: Beach with sand, pebblesUrban ,
Beach.Description of the environmental education ,
facilities : Clean up, Drawing and photo ,
competition.Facilities:Sport facilities : NoRent a car : ,
NoRent a bikes : NoRent a bicycles : NoDescription ,
of the location of the beach:Hotels : YesRent ,
rooms : YesDescription of nearby natural areas-,
Length of the Beach : 100m    - Width : 10-15m ,
Type of Trees : Poplar trees, Carobean trees, Olive ,
trees -Type of fauna : Seagulls, Sparrows, ,
Blackbirds, ChaffichesSkylarks, ,
Thrushes.Description of how to get to the ,
beach:The safe access on the beach is doing ,
through ramps-wooden Courses.",,"Chavania 2, Beach located in Lasithi",,Chavania2,Lasithi
"Our sandy beach DRIRES of DRIROS BEACH Hotel ,
is length 176 meters and width 10-25 meters. ,
There are a lot of trees (olive trees, palm trees etc) ,
and plants. In the surrounding area there is one ,
more hotel and several complexes of apartments ,
and water sports facilities during the summer. The ,
beach is easily accessible by using one stair and a ,
ramp.With several environmental education ,
activities such us lectures, beach clean up, ,
drawing and photo competition, printed material, ,
we are trying to sensitize our guests, our staff and ,
the habitants of out area  concerning the nature’s ,
protection.For further information you can visit our ,
website www.eloundabluebay.gr .",,"Driros, Beach located in Lasithi",,Driros,Lasithi
"The beach is in front of Candia Park Village hotel.,
The access is only through the hotel and as the,
last few meters are with steps it is not actually,
suitable for wheelchairs.The hotel provides all the,
services (cleaning, toilets, showers, telephone,,
lifeguard as well as water sports). The resort is,
3.5 Km away from the center of the town of,
Aghios Nikolaos in east Crete.The beach is about,
80 meters long and 9 meters wide mainly with,
sand and pebbles.As a member of the blue Flag,
program the hotel organizes drawing competitions,,
cleaning days for the beach, etc, mainly through,
the hotel’s miniclub allowing the children and their,
parents to participate and be informed of the “Blue,
Flag” program.As a hotel we also participate to the,
activities organized by the municipality of Aghios,
Nikolaos. The hotel’s website where pictures of,
the beach are available is: www.bluegr.com",,"Chavania 1, Beach located in Lasithi",,Chavania1,Lasithi
